set_num,rrp,dollars_per_part,annual_growth,good_investment,years_since_release,num_parts,theme_name,is_parent_theme,num_minifigs,dominant_color,prop_trans_parts,num_unique_parts,num_part_cat,num_cat_part_count,review_score,availability
42109-1,179.99,0.38874730021598275,0.0,0,1,463,Technic,1,0.0,Black,0.02857142857142857,88,19,142,58.0,Retail
42110-1,249.99,0.09715895841430237,0.0,0,2,2573,Traffic,0,0.0,Black,0.010526315789473684,189,32,252,88.0,Retail
4211-1,6.74,0.12716981132075472,0.068,0,23,53,Classic Basic,0,0.0,Yellow,0.0,9,2,1004,60.0,Retired
42111-1,139.99,0.12998142989786446,0.0,0,1,1077,Technic,1,0.0,Black,0.030927835051546393,148,25,247,69.0,Limited Retail
42112-1,159.99,0.13780361757105944,0.0,0,1,1161,Construction,0,0.0,Light Bluish Gray,0.04285714285714286,110,17,115,78.0,Retail
42113-1,149.99,0.09173700305810398,2.444,1,1,1635,Airport,0,0.0,Light Bluish Gray,0.012121212121212121,131,25,118,93.0,Retired
42114-1,319.99,0.14591427268581852,0.0,0,1,2193,Construction,0,0.0,Black,0.031496062992125984,174,28,199,80.0,Retail
42115-1,489.99,0.13257305194805194,0.0,0,1,3696,Technic,1,0.0,Black,0.0,206,24,218,82.0,Retail
4212-1,13.49,0.14200000000000002,0.069,0,23,95,Classic Basic,0,0.0,Yellow,0.0,20,7,872,55.0,Retired
4219-1,22.94,0.07965277777777778,0.021,0,23,288,Classic Basic,0,0.0,Yellow,0.0,6,1,1069,60.0,Retired
4221-1,9.44,0.14303030303030304,0.027,0,23,66,Classic Basic,0,1.0,Blue,0.03333333333333333,25,9,567,60.0,Retired
4222-1,13.49,0.037162534435261706,0.065,0,23,363,Classic Basic,0,1.0,Blue,0.03361344537815126,79,16,599,64.0,Retired
4225-1,10.79,0.044221311475409836,0.037,0,23,244,Classic Basic,0,1.0,Blue,0.020202020202020204,67,20,625,63.0,Retired
4229-1,53.99,0.06649014778325123,0.023,0,23,812,Classic Basic,0,0.0,Blue,0.0,10,1,1069,85.0,Retired
4232-1,2.69,0.08966666666666666,0.034,0,23,30,Freestyle,1,0.0,Red,0.0,12,3,933,30.0,Retired
4239-1,2.69,0.07078947368421053,0.087,1,23,38,Freestyle,1,1.0,Blue,0.06666666666666667,13,5,592,35.0,Retired
425-1,2.01,0.09571428571428571,0.126,1,45,21,Construction,0,1.0,Black,0.09090909090909091,8,5,559,76.0,Retired
4267-1,26.99,0.05767094017094017,0.035,0,23,468,Freestyle,1,1.0,Blue,0.018691588785046728,69,20,666,76.0,Retired
4278-1,40.49,0.040490000000000005,0.056,0,18,1000,Basic Set,0,0.0,Red,0.06666666666666667,38,5,691,66.0,Retired
4279-1,40.49,0.04040918163672655,0.047,0,18,1002,Basic Set,0,0.0,Red,0.06711409395973154,38,5,695,63.0,Retired
4280-1,4.04,0.10358974358974359,0.082,1,23,39,Freestyle,1,0.0,Red,0.0,12,3,940,53.0,Retired
4281-1,2.69,0.1076,0.11,1,22,25,Classic Basic,0,0.0,Red,0.0,7,3,982,35.0,Retired
4282-1,2.69,0.0727027027027027,0.115,1,22,37,Classic Basic,0,0.0,Red,0.05263157894736842,14,6,636,35.0,Retired
4284-1,8.09,0.06577235772357723,0.061,0,22,123,Classic Basic,0,1.0,Blue,0.02127659574468085,32,12,688,57.0,Retired
4285-1,20.24,0.0790625,0.01,0,22,256,Classic Basic,0,1.0,Red,0.04477611940298507,43,13,700,62.0,Retired
4285968-1,13.49,0.28702127659574467,0.132,1,16,47,Supplemental,0,0.0,Red,0.0,12,4,144,62.0,Retired
4288-1,13.49,0.03330864197530864,0.124,1,22,405,Classic Basic,0,1.0,Red,0.04950495049504951,62,15,693,69.0,Retired
4291-1,53.99,0.07011688311688312,0.078,0,22,770,Classic Basic,0,1.0,Red,0.01818181818181818,68,17,762,77.0,Retired
4293-1,40.49,0.0495593635250918,0.057,0,22,817,Classic Basic,0,0.0,Yellow,0.0125,98,25,880,66.0,Retired
4294-1,2.01,0.125625,0.092,1,19,16,Airport,0,0.0,Blue,0.08333333333333333,10,5,390,45.0,Retired
430-1,3.36,0.18666666666666665,0.08,1,46,18,Airport,0,0.0,Yellow,0.1,10,6,538,75.0,Retired
4301-1,1.35,0.05625,0.085,1,18,24,Drome Racers,0,0.0,Black,0.0,18,9,1041,50.0,Retired
4308-1,1.35,0.048214285714285716,0.123,1,17,28,Drome Racers,0,0.0,Black,0.0,16,8,260,56.0,Retired
4309-1,1.35,0.043548387096774194,0.066,0,17,31,Drome Racers,0,0.0,Yellow,0.0,19,9,245,76.0,Retired
4310-1,1.35,0.05625,0.142,1,17,24,Drome Racers,0,0.0,Red,0.0,16,8,289,60.0,Retired
431-1,0.68,0.05230769230769231,0.067,0,55,13,Supplemental,0,0.0,White,0.2,5,4,275,60.0,Retired
43170-1,13.99,0.3041304347826087,0.095,1,1,46,Disney Princess,1,1.0,Lime,0.05128205128205128,31,18,508,89.0,Retail
43172-1,99.99,0.14263908701854494,0.0,0,2,701,Disney,1,1.75,White,0.17670682730923695,158,29,513,93.0,Retail
43173-1,13.99,0.22564516129032258,0.134,1,1,62,Disney Princess,1,1.0,Bright Pink,0.08108108108108109,31,13,593,96.0,Retail
43174-1,24.99,0.19992,0.065,0,1,125,Disney Princess,1,1.0,Pearl Gold,0.028169014084507043,62,20,627,93.0,Retail
43175-1,24.99,0.18789473684210525,0.0,0,1,133,Frozen II,0,1.0,White,0.058823529411764705,58,18,621,81.0,Retail
43176-1,24.99,0.238,0.0,0,1,105,Disney Princess,1,1.0,White,0.05,53,19,730,88.0,Retail
43177-1,24.99,0.2251351351351351,0.0,0,1,111,Disney Princess,1,1.0,White,0.02702702702702703,62,21,652,84.0,Retail
43178-1,39.99,0.2380357142857143,0.0,0,1,168,Disney Princess,1,1.0,White,0.10989010989010989,77,17,646,100.0,Retail
43179-1,229.99,0.13233026467203682,0.0,0,1,1738,Disney,1,0.0,Black,0.009501187648456057,250,36,371,76.0,Exclusive
43180-1,69.99,0.2940756302521008,0.0,0,1,238,Disney Princess,1,1.0,White,0.08552631578947369,112,27,638,98.0,Retail
43182-1,39.99,0.2613725490196079,0.0,0,1,153,Disney Princess,1,1.0,Black,0.0449438202247191,78,20,618,81.0,Retail
43183-1,39.99,0.19797029702970298,0.0,0,1,202,Disney Princess,1,1.0,Lime,0.08148148148148149,98,25,609,78.0,Retail
43188-1,49.99,0.16663333333333333,0.0,0,1,300,Disney Princess,1,1.0,Reddish Brown,0.05194805194805195,121,25,610,100.0,Retail
432-1,0.68,0.085,0.066,0,55,8,Supplemental,0,0.0,White,0.0,8,1,823,50.0,Retired
4335-1,4.71,0.0942,0.115,1,17,50,X-Pod,1,0.0,Black,0.11538461538461539,23,9,219,84.0,Retired
4336-1,20.24,0.42166666666666663,0.032,0,41,48,Scala,1,0.0,White,0.0,10,5,675,72.0,Retired
4337-1,4.71,0.09057692307692308,0.091,1,16,52,X-Pod,1,0.0,Green,0.16666666666666666,29,13,226,87.0,Retired
4338-1,4.71,0.09612244897959184,0.076,0,16,49,X-Pod,1,0.0,Dark Purple,0.12903225806451613,26,9,209,90.0,Retired
4339-1,4.71,0.08410714285714285,0.063,0,16,56,X-Pod,1,0.0,Blue,0.058823529411764705,29,11,252,88.0,Retired
4346-1,4.71,0.0942,0.088,1,17,50,X-Pod,1,0.0,Green,0.10714285714285714,23,9,221,78.0,Retired
4347-1,4.71,0.11775,0.044,0,17,40,X-Pod,1,0.0,Blue,0.23076923076923078,23,10,289,77.0,Retired
4348-1,4.71,0.13083333333333333,0.08,1,17,36,X-Pod,1,0.0,Yellow,0.18518518518518517,25,12,261,75.0,Retired
4349-1,4.71,0.10704545454545454,0.126,1,17,44,X-Pod,1,0.0,Red,0.03333333333333333,23,8,210,79.0,Retired
435-1,3.36,0.14608695652173911,0.09,1,45,23,Construction,0,0.0,Red,0.08333333333333333,12,5,460,73.0,Retired
44000-1,24.99,0.24262135922330094,0.204,1,8,103,Heroes,0,0.0,Black,0.08333333333333333,45,12,790,82.0,Retired
4400-1,26.99,0.03828368794326241,0.139,1,18,705,Basic Set,0,0.0,Blue,0.05,70,10,750,84.0,Retired
44001-1,15.99,0.31980000000000003,0.131,1,8,50,Villains,0,0.0,Black,0.16129032258064516,27,6,898,74.0,Retired
44002-1,11.99,0.2788372093023256,0.185,1,8,43,Heroes,0,0.0,Pearl Gold,0.13333333333333333,24,8,1035,76.0,Retired
44003-1,11.99,0.26065217391304346,0.194,1,8,46,Villains,0,0.0,Black,0.11538461538461539,23,7,726,83.0,Retired
44004-1,11.99,0.2398,0.186,1,8,50,Heroes,0,0.0,Flat Silver,0.1875,28,8,863,76.0,Retired
44005-1,15.99,0.25790322580645164,0.112,1,8,62,Villains,0,0.0,Dark Bluish Gray,0.10810810810810811,32,12,823,82.0,Retired
44006-1,11.99,0.2446938775510204,0.23,1,8,49,Heroes,0,0.0,Flat Silver,0.12,22,6,1050,79.0,Retired
44007-1,15.99,0.2710169491525424,0.145,1,8,59,Villains,0,0.0,Dark Green,0.1111111111111111,25,6,1140,84.0,Retired
44008-1,15.99,0.24227272727272728,0.168,1,8,66,Heroes,0,0.0,Black,0.2,36,10,830,78.0,Retired
44009-1,24.99,0.16549668874172185,0.17,1,8,151,Villains,0,0.0,Black,0.05263157894736842,51,11,528,88.0,Retired
44010-1,15.99,0.23173913043478261,0.154,1,8,69,Heroes,0,0.0,White,0.1282051282051282,37,8,885,92.0,Retired
4401-1,9.44,0.08581818181818181,0.019,0,18,110,Designer Sets,1,0.0,Blue,0.034482758620689655,38,12,324,83.0,Retired
44011-1,15.99,0.2665,0.167,1,8,60,Villains,0,0.0,White,0.18181818181818182,29,7,892,86.0,Retired
44012-1,11.99,0.23509803921568628,0.172,1,8,51,Heroes,0,0.0,Black,0.0967741935483871,28,8,993,79.0,Retired
44013-1,11.99,0.2924390243902439,0.15,1,8,41,Villains,0,0.0,Black,0.16,22,4,885,75.0,Retired
44014-1,44.99,0.15567474048442909,0.055,0,8,289,Heroes,0,0.0,Light Bluish Gray,0.0975609756097561,74,17,500,91.0,Retired
44015-1,11.99,0.2398,0.098,1,7,50,Hero Factory,1,1.0,Black,0.11538461538461539,24,8,979,96.0,Retired
44016-1,11.99,0.2446938775510204,0.129,1,7,49,Hero Factory,1,1.0,Black,0.05555555555555555,18,7,974,84.0,Retired
44017-1,17.99,0.20443181818181816,0.169,1,7,88,Hero Factory,1,1.0,Black,0.10204081632653061,44,17,725,77.0,Retired
44018-1,17.99,0.22772151898734175,0.153,1,7,79,Hero Factory,1,1.0,Black,0.10256410256410256,35,14,744,81.0,Retired
44019-1,17.99,0.20213483146067415,0.15,1,7,89,Hero Factory,1,1.0,Black,0.13953488372093023,40,14,722,86.0,Retired
44020-1,17.99,0.19769230769230767,0.16,1,7,91,Hero Factory,1,1.0,Black,0.05263157894736842,33,15,751,83.0,Retired
4402-1,53.99,0.0983424408014572,0.044,0,18,549,Designer Sets,1,0.0,Blue,0.011627906976744186,120,26,443,87.0,Retired
44021-1,24.99,0.23138888888888887,0.205,1,7,108,Hero Factory,1,0.0,Black,0.11764705882352941,47,15,1293,77.0,Retired
44022-1,29.99,0.15538860103626942,0.157,1,7,193,Hero Factory,1,1.0,Black,0.11666666666666667,55,17,611,85.0,Retired
44023-1,11.99,0.2446938775510204,0.179,1,7,49,Heroes,0,1.0,Black,0.13793103448275862,24,9,971,87.0,Retired
44024-1,11.99,0.20322033898305086,0.175,1,7,59,Hero Factory,1,1.0,Black,0.09090909090909091,22,11,994,85.0,Retired
44025-1,17.99,0.15920353982300883,0.089,1,7,113,Heroes,0,1.0,Black,0.13333333333333333,53,18,530,78.0,Retired
44026-1,17.99,0.21674698795180722,0.18,1,7,83,Hero Factory,1,1.0,Black,0.21212121212121213,33,11,691,81.0,Retired
44027-1,17.99,0.17637254901960783,0.072,0,7,102,Heroes,0,1.0,Black,0.11475409836065574,53,19,567,96.0,Retired
44028-1,29.99,0.15952127659574467,0.102,1,7,188,Heroes,0,1.0,Black,0.1111111111111111,64,16,606,84.0,Retired
44029-1,44.99,0.20828703703703705,0.116,1,7,216,Hero Factory,1,1.0,Black,0.140625,57,14,905,83.0,Retired
4403-1,67.49,0.09573049645390071,0.08,1,18,705,Designer Sets,1,0.0,Black,0.023923444976076555,161,31,347,93.0,Retired
4404-1,80.99,0.1053185955786736,0.041,0,18,769,Designer Sets,1,0.0,Black,0.05,159,29,358,90.0,Retired
4405-1,40.49,0.03102681992337165,0.047,0,18,1305,Basic Set,0,0.0,Blue,0.06299212598425197,79,10,655,75.0,Retired
4406-1,40.49,0.0800197628458498,0.078,0,17,506,Creator,1,0.0,White,0.060810810810810814,68,16,608,68.0,Retired
4407-1,26.99,0.08937086092715231,0.065,0,17,302,Creator,1,0.0,White,0.07142857142857142,67,16,507,68.0,Retired
4408-1,13.49,0.06678217821782179,0.085,1,17,202,Basic Set,0,0.0,Red,0.03125,41,8,622,72.0,Retired
4410-1,13.49,0.02698,0.107,1,17,500,Basic Set,0,0.0,Yellow,0.0,26,5,866,68.0,Retired
4411-1,26.99,0.022491666666666667,0.122,1,17,1200,Basic Set,0,0.0,Blue,0.055350553505535055,97,20,612,74.0,Retired
4413-1,4.71,0.08263157894736842,0.089,1,16,57,X-Pod,1,0.0,Black,0.05555555555555555,31,14,190,82.0,Retired
4415-1,4.71,0.08410714285714285,0.041,0,15,56,X-Pod,1,0.0,Red,0.13333333333333333,23,11,285,75.0,Retired
4416-1,4.71,0.07359375,0.101,1,15,64,X-Pod,1,0.0,White,0.14285714285714285,27,14,320,84.0,Retired
4417-1,4.71,0.0785,0.08,1,15,60,X-Pod,1,0.0,Blue,0.175,28,12,237,78.0,Retired
4418-1,4.71,0.08563636363636364,0.174,1,15,55,X-Pod,1,0.0,Black,0.15625,26,12,327,77.0,Retired
442-1,4.71,0.12076923076923077,0.109,1,42,39,Classic Space,0,1.0,Light Gray,0.09090909090909091,21,9,248,82.0,Retired
4421-1,26.99,0.02699,0.08,1,16,1000,Supplemental,0,0.0,Blue,0.0,11,1,1069,78.0,Retired
4423-1,20.24,0.0253,0.082,1,16,800,Supplemental,0,0.0,Black,0.0,11,1,1069,82.0,Retired
4425-1,40.49,0.020245000000000003,0.041,0,17,2000,Basic Set,0,0.0,Red,0.06666666666666667,38,5,691,78.0,Retired
4427-1,7.99,0.1598,0.046,0,9,50,Fire,0,1.0,Light Bluish Gray,0.14285714285714285,25,12,499,66.0,Retired
4428-1,39.99,0.16125,0.018,0,9,248,City,0,1.0,White,0.10416666666666667,87,23,639,73.0,Retired
4429-1,74.99,0.1764470588235294,0.068,0,9,425,Hospital,0,1.0,White,0.16292134831460675,126,25,559,72.0,Retired
4430-1,64.99,0.1247408829174664,0.108,1,9,521,Fire,0,1.0,Red,0.09523809523809523,143,31,443,86.0,Retired
4431-1,24.99,0.12557788944723616,0.088,1,9,199,Hospital,0,1.0,White,0.20408163265306123,72,23,613,72.0,Retired
4432-1,24.99,0.11787735849056603,0.155,1,9,212,Traffic,0,1.0,White,0.09803921568627451,87,26,466,79.0,Retired
4433-1,24.99,0.12131067961165047,0.117,1,9,206,Off-Road,0,1.0,Black,0.09278350515463918,81,24,480,81.0,Retired
4434-1,24.99,0.11256756756756756,0.095,1,9,222,Construction,0,0.6490566037735849,Light Bluish Gray,0.12452830188679245,77,25,602,79.0,Retired
4435-1,24.99,0.11463302752293578,0.054,0,9,218,Traffic,0,1.0,Light Bluish Gray,0.15463917525773196,72,17,455,77.0,Retired
4436-1,14.99,0.15453608247422682,0.093,1,9,97,Police,0,1.0,Light Bluish Gray,0.18518518518518517,43,20,473,76.0,Retired
4437-1,19.99,0.15496124031007752,0.021,0,9,129,Police,0,1.0,Light Bluish Gray,0.140625,53,16,431,79.0,Retired
4438-1,49.99,0.15769716088328076,0.054,0,9,317,Police,0,1.0,Black,0.1103448275862069,106,24,527,76.0,Retired
4439-1,64.99,0.16536895674300253,0.077,0,9,393,Police,0,1.0,White,0.08461538461538462,105,27,441,83.0,Retired
4440-1,99.99,0.15796208530805686,0.052,0,9,633,Police,0,1.0,White,0.09016393442622951,159,30,567,85.0,Retired
4441-1,44.99,0.14282539682539683,0.047,0,9,315,Police,0,1.0,Dark Bluish Gray,0.14285714285714285,87,22,603,79.0,Retired
4475-1,9.44,0.20521739130434782,0.085,1,18,46,Star Wars,1,1.0,Brown,0.19047619047619047,18,12,623,65.0,Retired
4476-1,9.44,0.236,0.098,1,18,40,Star Wars,1,1.0,Light Gray,0.034482758620689655,25,15,782,71.0,Retired
4477-1,20.24,0.20653061224489794,0.038,0,18,98,Star Wars,1,1.0,Light Gray,0.06,45,16,502,65.0,Retired
4478-1,26.99,0.15783625730994152,0.092,1,18,171,Star Wars,1,1.3333333333333333,Light Gray,0.07407407407407407,50,18,373,80.0,Retired
4479-1,40.49,0.17681222707423583,0.08,1,18,229,Star Wars,1,1.0,Light Gray,0.09836065573770492,57,21,337,83.0,Retired
4480-1,40.49,0.17303418803418805,0.067,0,18,234,Star Wars,1,1.0,Light Gray,0.07228915662650602,72,21,520,74.0,Retired
4481-1,67.49,0.09924999999999999,0.073,0,18,680,Star Wars,1,0.0,Black,0.011494252873563218,62,11,101,78.0,Retired
4482-1,94.49,0.14514592933947773,0.118,1,18,651,Star Wars,1,4.0,Light Gray,0.03680981595092025,140,31,376,84.0,Retired
4483-1,119.99,0.11214018691588784,0.052,0,18,1070,Star Wars,1,1.3333333333333333,Light Gray,0.016304347826086956,154,28,339,89.0,Retired
4484-1,5.39,0.0748611111111111,0.054,0,18,72,Star Wars,1,0.0,White,0.07894736842105263,26,14,399,83.0,Retired
4485-1,5.39,0.0748611111111111,0.044,0,18,72,Star Wars,1,0.0,Black,0.09375,22,13,434,64.0,Retired
4486-1,5.39,0.07092105263157894,0.069,0,18,76,Star Wars,1,0.0,Light Gray,0.08,37,17,343,74.0,Retired
4487-1,5.39,0.10169811320754717,0.06,0,18,53,Star Wars,1,0.0,White,0.08695652173913043,29,13,451,73.0,Retired
4488-1,9.44,0.10850574712643678,0.073,0,18,87,Star Wars,1,0.0,Light Gray,0.022222222222222223,35,15,356,71.0,Retired
4489-1,9.44,0.09632653061224489,0.05,0,18,98,Star Wars,1,0.0,Light Gray,0.020833333333333332,37,19,238,68.0,Retired
4490-1,9.44,0.09254901960784313,0.089,1,18,102,Star Wars,1,0.0,Light Gray,0.047619047619047616,47,15,323,73.0,Retired
4491-1,9.44,0.09535353535353534,0.038,0,18,99,Star Wars,1,0.0,Brown,0.0,45,16,415,65.0,Retired
4492-1,9.44,0.10850574712643678,0.053,0,17,87,Star Wars,1,0.0,Light Bluish Gray,0.0392156862745098,36,13,221,69.0,Retired
4493-1,9.44,0.17163636363636361,0.072,0,17,55,Star Wars,1,0.0,Light Bluish Gray,0.0,28,11,301,56.0,Retired
4494-1,9.44,0.11512195121951219,0.042,0,17,82,Star Wars,1,0.0,White,0.07142857142857142,36,12,490,69.0,Retired
4495-1,9.44,0.14984126984126983,0.069,0,17,63,Star Wars,1,0.0,Light Bluish Gray,0.08571428571428572,28,11,452,60.0,Retired
4496-1,26.99,0.02699,0.04,0,17,1000,Basic Set,0,0.0,Red,0.027586206896551724,32,3,727,82.0,Retired
4496-2,26.99,0.02699,0.183,1,16,1000,Basic Set,0,0.0,Red,0.0072992700729927005,28,3,714,55.0,Retired
4496-3,33.74,0.04186104218362283,0.129,1,15,806,Basic Set,0,1.0,Red,0.027777777777777776,32,3,737,63.0,Retired
4497-1,26.99,0.02699,0.113,1,17,1000,Basic Set,0,0.0,Red,0.027586206896551724,32,3,727,65.0,Retired
4499574-1,53.99,0.7604225352112677,0.028,0,15,71,Game,0,5.0,Blue,0.0,4,3,900,74.0,Retired
4500-1,26.99,0.1243778801843318,0.058,0,18,217,Star Wars,1,1.0,White,0.030927835051546393,84,25,424,79.0,Retired
45002-1,263.18,2.7131958762886597,0.0,0,8,97,Duplo and Explore,0,0.0,Dark Bluish Gray,0.05,34,3,3001,87.0,Retired
45004-1,141.68,1.1155905511811024,0.0,0,7,127,Duplo and Explore,0,0.0,Red,0.022222222222222223,22,2,3336,100.0,Retired
45005-1,168.68,1.5913207547169812,0.029,0,7,106,Duplo and Explore,0,0.0,Red,0.045454545454545456,40,3,3129,72.0,Retired
45006-1,110.63,3.4571875,0.0,0,7,32,Duplo and Explore,0,0.0,Light Bluish Gray,0.0,23,2,2993,92.0,Retired
45008-1,134.99,0.8083233532934132,0.051,0,6,167,Duplo and Explore,0,0.0,Red,0.0,53,2,3231,88.0,Retired
45010-1,74.18,3.5323809523809526,0.154,1,6,21,Duplo and Explore,0,0.0,White,0.0,21,2,955,90.0,Retired
4501-1,40.49,0.20553299492385788,0.08,1,18,197,Star Wars,1,1.0,Dark Red,0.07692307692307693,74,22,550,74.0,Retired
45011-1,80.93,5.058125,0.114,1,6,16,Duplo and Explore,0,0.0,Medium Blue,0.0,16,1,832,88.0,Retired
45012-1,107.93,1.0377884615384616,0.1,1,6,104,Duplo and Explore,0,0.0,Bright Green,0.020833333333333332,32,1,3425,88.0,Retired
45014-1,121.49,1.168173076923077,0.0,0,7,104,Duplo and Explore,0,0.0,Red,0.03125,38,2,3182,100.0,Retired
45017-1,121.49,1.168173076923077,0.027,0,8,104,Duplo and Explore,0,0.0,White,0.0,48,3,3140,100.0,Retired
45018-1,94.43,0.5022872340425533,0.056,0,4,188,Duplo and Explore,0,0.0,Red,0.0,20,1,3425,88.0,Retired
45019-1,84.98,0.5311250000000001,0.032,0,5,160,Duplo and Explore,0,0.0,Blue,0.0,13,1,3425,96.0,Retired
4502-1,67.49,0.11966312056737588,0.084,1,18,564,Star Wars,1,1.0,White,0.043243243243243246,127,28,400,86.0,Retired
45022-1,63.38,0.247578125,0.066,0,5,256,Educational and Dacta,1,1.0,White,0.0,82,18,764,84.0,Retired
45023-1,63.38,0.2880909090909091,0.022,0,5,220,Educational and Dacta,1,1.0,Light Bluish Gray,0.0,66,15,791,100.0,Retired
45024-1,202.43,0.6680858085808581,0.011,0,4,303,Duplo and Explore,0,0.0,Red,0.0070921985815602835,106,4,3156,94.0,Retail
4504-1,134.99,0.1353961885656971,0.043,0,18,997,Star Wars,1,1.0,Light Bluish Gray,0.046511627906976744,158,34,439,82.0,Retired
4505-1,9.44,0.056190476190476187,0.063,0,17,168,Designer Sets,1,0.0,Yellow,0.036585365853658534,48,14,318,81.0,Retired
4506-1,26.99,0.07624293785310735,0.121,1,17,354,Designer Sets,1,0.0,Black,0.030821917808219176,85,18,395,85.0,Retired
4507-1,40.49,0.055771349862258957,0.056,0,17,726,Designer Sets,1,0.0,Red,0.017857142857142856,94,17,335,89.0,Retired
4508-1,67.49,0.08608418367346939,0.074,0,17,784,Designer Sets,1,0.0,Black,0.0111731843575419,129,25,329,86.0,Retired
45100-1,156.53,0.13658813263525305,0.222,1,8,1146,Educational and Dacta,1,0.0,Black,0.13609467455621302,90,25,984,92.0,Retired
4511-1,121.49,0.36157738095238096,0.049,0,18,336,World City,0,1.0,White,0.09900990099009901,85,19,672,70.0,Retired
45120-1,229.43,0.11369177403369674,0.013,0,7,2018,Supplemental,0,0.0,Orange,0.0392156862745098,25,16,918,96.0,Retired
4512-1,188.99,0.3455027422303474,0.041,0,18,547,World City,0,1.0,Dark Gray,0.0625,124,25,428,91.0,Retired
4513-1,67.49,0.19227920227920225,0.035,0,18,351,World City,0,1.0,Light Gray,0.14074074074074075,108,28,640,78.0,Retired
4514-1,26.99,0.1524858757062147,0.079,0,18,177,World City,0,1.0,Black,0.0547945205479452,66,21,472,73.0,Retired
4515-1,17.54,2.1925,0.044,0,30,8,9V,0,0.0,Dark Gray,0.0,1,1,505,86.0,Retired
4518-1,13.49,0.01675776397515528,0.189,1,17,805,Basic Set,0,0.0,Red,0.026923076923076925,109,20,734,77.0,Retired
4519-1,13.49,13.49,0.041,0,22,1,9V,0,0.0,Dark Gray,0.0,1,1,505,81.0,Retired
4520-1,17.54,2.1925,0.011,0,30,8,9V,0,0.0,Dark Gray,0.0,1,1,505,78.0,Retired
452-1,10.11,0.1279746835443038,0.104,1,42,79,Classic Space,0,1.0,Light Gray,0.10256410256410256,39,13,528,83.0,Retired
4524-1,20.24,0.08433333333333333,0.093,1,19,240,Creator,0,0.0,Black,0.12307692307692308,52,16,468,77.0,Retired
4525-1,13.49,0.1605952380952381,0.088,1,27,84,9V,0,1.0,Yellow,0.08695652173913043,40,14,355,79.0,Retired
4526-1,17.99,0.44975,0.071,0,9,40,Constraction,0,0.0,Black,0.0,19,2,1120,77.0,Retired
4527-1,17.99,0.3156140350877193,0.071,0,9,57,Constraction,0,0.0,Black,0.10810810810810811,32,10,766,76.0,Retired
4528-1,17.99,0.4734210526315789,0.075,0,9,38,Constraction,0,0.0,Black,0.08695652173913043,21,4,974,79.0,Retired
4529-1,17.99,0.4088636363636363,0.221,1,9,44,Constraction,0,0.0,Red,0.07407407407407407,26,6,977,60.0,Retired
45300-1,107.93,0.38409252669039146,0.089,1,5,281,WeDo,0,0.0,Black,0.07207207207207207,99,29,326,94.0,Retired
4530-1,17.99,0.46128205128205124,0.034,0,9,39,Constraction,0,0.0,Black,0.0,16,2,1173,68.0,Retired
45303-1,29.63,29.63,0.026,0,5,1,WeDo,0,0.0,White,0.0,1,1,505,69.0,Retired
45305-1,29.63,29.63,0.15,1,5,1,WeDo,0,0.0,White,0.0,1,1,505,100.0,Retired
453-1,8.76,4.38,0.051,0,42,2,Supplemental,0,0.0,Light Gray,0.0,1,1,234,83.0,Retired
4531-1,37.79,6.298333333333333,0.024,0,30,6,9V,0,0.0,Dark Gray,0.0,4,1,505,81.0,Retired
4532-1,32.39,0.23816176470588235,0.078,0,25,136,9V,0,1.0,Black,0.03508771929824561,49,19,561,76.0,Retired
4533-1,12.14,0.21298245614035088,0.072,0,22,57,9V,0,1.0,Black,0.02631578947368421,35,17,302,69.0,Retired
4534-1,215.99,6.352647058823529,0.034,0,19,34,My Own Train,0,0.0,Black,0.0,11,4,532,88.0,Retired
4535-1,215.99,0.2864588859416446,0.039,0,19,754,My Own Train,0,1.0,Black,0.041379310344827586,105,22,442,77.0,Retired
4536-1,20.24,0.12192771084337349,0.128,1,30,166,9V,0,0.0,Black,0.0,39,13,584,87.0,Retired
4537-1,31.04,0.17839080459770115,0.1,1,28,174,9V,0,1.0,Black,0.05405405405405406,55,22,388,80.0,Retired
4538-1,13.49,0.06745,0.061,0,17,200,Basic Set,0,0.0,Yellow,0.0136986301369863,50,14,586,63.0,Retired
